54,config_sh2,2,1,XXX,CitraLand Surabaya - Utara,SURABAYA,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,87,0
55,config_sh2,2,NULL,XXX,CitraGarden & CitraIndah Sidoharjo,Sidoharjo,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,87,0
56,config_sh2,2,NULL,xxx,Rumah - CitraLand Surabaya ,Surabaya Perumahan,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,87,0
58,config_sh2,2,NULL,XXX,Hotel CiputraWorld,Surabaya,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,87,0
61,config_sh2,2,NULL,XXX,CitraGrand Mutiara Yogyakarta,Yogyakarta,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,1,1,00:00.0,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,87,1
63,config_sh2,2,NULL,XXX,Sekolah Citra Berkat Citra Indah,Jonggol,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,87,0
68,config_sh2,2,NULL,XXX,BizPark 1 - Pulogadung,Jakarta,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,87,0
72,config_sh2,2,NULL,XXX,The Taman Dayu Pandaaan,Sidoarjo,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
73,NULL,2,NULL,XXX,UC.COM,Jakarta,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
85,config_sh2,2,NULL,XXX,Ciputra Waterpark Surabaya,Surabaya,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
86,config_sh2,2,NULL,XXX,CitraGarden Medan,Medan,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
88,config_sh2,2,NULL,XXX,Ciputra Golf Surabaya,Surabaya,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
93,config_sh2,2,NULL,XXX,Mall Ciputra Seraya Pekanbaru,Pekanbaru,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
94,config_sh2,2,NULL,XXX,Sekolah Citra Berkat Tangerang,Tangerang,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
97,config_sh2,2,NULL,XXX,CitraGran Cibubur,Cibubur,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
100,config_sh2,2,NULL,XXX,Sekolah Citra Kasih Jakarta,Jakarta,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
101,config_sh2,2,NULL,XXX,Ruko - CitraLand Bagya City ,Medan,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
102,config_sh2,2,NULL,XXX,Rumah - CitraLand Bagya City ,Medan,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
103,config_sh2,2,NULL,XXX,Kavling - CitraLand Bagya City ,Medan,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
105,config_sh2,2,NULL,XXX,Citraland The GreenLake,Surabaya,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,1,1,00:00.0,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
106,config_sh2,2,NULL,XXX,Sekolah Citra Berkat Surabaya,Surabaya,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
107,config_sh2,2,NULL,XXX,CitraGarden Waterpark Sidoarjo,Sidoarja,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
111,config_sh2,2,NULL,XXX,Mall Ciputra Cibubur,Cibubur,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
2013,config_sh2,2,NULL,CGL,Citra Garden Lampung,LAMPUNG,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,00:00.0,NULL,NULL,1,1,00:00.0,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
2019,config_sh2,2,16,YYY,BizPark 3 - CE Bekasi,Bekasi,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,1474,34:00.8,1,1,00:00.0,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
2045,config_sh2,2,1,YYY,CitraLand Waterfront City Makassar,Makassar,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,1,1,00:00.0,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
2069,config_sh2,2,1,YYY,CitraLand Lampung ,LAMPUNG,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,1,1,00:00.0,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
2072,config_sh2,2,1,XXX,CWS - Hotel,Surabya,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
2075,config_sh2,2,NULL,XXX,CitraGrand CBD Cibubur,Cibubur,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,1,1,00:00.0,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
2076,config_sh2,2,NULL,I,CitraLand Cibubur,Mekarsari,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,1,1,00:00.0,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
2077,config_sh2,2,NULL,YYY,CitraLand Kairagi Manado,Manado,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,1,1,00:00.0,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
2078,config_sh2,2,1,YYY,CitraLand Tallasa City Makassar ,Cibubur,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
2079,config_sh2,2,1,YYY,CitraLand Palembang,Makassar,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,1,1,00:00.0,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
2080,config_sh2,2,1,YYY,Apartment CitraLand Surabaya-Cornell,SURABAYA,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,87,0
3026,config_sh2,2,NULL,XXX,BizPark 3,Bekasi,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,NULL,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,87,0
3027,config_sh2,2,NULL,XXX,CitraLand Cileungsi,Jakartaa,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,NULL,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,87,0
3028,config_sh2,2,NULL,XXX,CitraLand City Losari Makasar,Makassar,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,1,1,00:00.0,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,87,1
3030,config_kp,2,NULL,XXX,KANTOR PUSAT SH2,Jakarta,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,NULL,NULL,0,NULL,kp,NULL,NULL,NULL,NULL,NULL,NULL,87,0
3031,config_sh2,2,NULL,XXX,CitraLand Tallasa City Makasar,Makassar,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,1,1,00:00.0,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,87,1
3032,config_sh2,2,NULL,XXX,CitraLand Winagun Manado,Manado,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,1,1,00:00.0,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,87,1
4032,config_sh2,2,NULL,XXX,Citraland Cibubur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,SYSTEM,NULL,NULL,NULL,0,NULL,NULL,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,87,0
4043,NULL,2,NULL,XXX,UCEC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
4044,NULL,2,NULL,XXX,--- Kosong --,aaaa,NULL,NULL,NULL,NULL,NULL,NULL,0,SYSTEM,NULL,0,26:56.6,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,cccc,bbb,NULL,0
4058,NULL,2,NULL,XXX,KANTOR PUSAT SH2,SURABAYA,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
4063,config_sh2,2,5,XXX,Barsa City Yogyakarta,"Jl. Laksda Adi Sucipto km.7, Yogyakarta",NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,1,NULL,00:00.0,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
5087,config_sh2,2,NULL,XXX,Ciputra World Surabaya - The Vertu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,1,NULL,0,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,87,0
5097,NULL,2,NULL,NULL,Barsa City Yogyakarta (Ruko),NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87,0
5098,NULL,2,NULL,NULL,Barsa City Yogyakarta (Non Ruko),NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87,0
5101,NULL,2,NULL,XXX,CitraLand Vittorio Wiyung Surabaya,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,1,NULL,00:00.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
5103,config_sh2,2,NULL,XXX,Citraland Gama City Medan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,SYSTEM,NULL,NULL,NULL,1,NULL,00:00.0,0,NULL,sh2,NULL,NULL,NULL,NULL,NULL,NULL,87,0
