2342,39,594,BE.17/03,BE.17/03,136,59,1,1,26175,0
2342,39,594,BE.17/05,BE.17/05,136,59,1,1,26177,0
2342,39,594,BE.17/06,BE.17/06,136,59,1,1,26178,0
2342,39,594,BE.17/07,BE.17/07,136,59,1,1,26179,0
2342,39,594,BE.17/01,BE.17/01,136,59,1,1,26180,51
2342,39,594,BE.17/08,BE.17/08,136,59,1,1,26181,51
2354,39,599,BE.11/07,BE.11/07,160,59,1,1,26184,0
2354,39,599,BE.11/08,BE.11/08,160,59,1,1,26185,0
2354,39,599,BE.11/09,BE.11/09,160,59,1,1,26186,0
2354,39,599,BE.11/10,BE.11/10,160,59,1,1,26187,0
2354,39,599,BE.11/11,BE.11/11,160,59,1,1,26188,78
2949,39,880,BE.03/28,BE.03/28,170,45,1,1,26207,66
3350,39,778,BE.06/03,BE.06/03,160,70,1,1,26210,0
3350,39,778,BE.06/05,BE.06/05,160,70,1,1,26212,0
3350,39,778,BE.06/06,BE.06/06,160,70,1,1,26213,0
3350,39,778,BE.06/07,BE.06/07,160,70,1,1,26214,0
3350,39,778,BE.06/08,BE.06/08,160,70,1,1,26215,0
3350,39,778,BE.06/09,BE.06/09,160,70,1,1,26216,0
3350,39,778,BE.06/10,BE.06/10,160,70,1,1,26217,0
3350,39,778,BE.06/11,BE.06/11,160,70,1,1,26218,0
3350,39,778,BE.06/12,BE.06/12,160,70,1,1,26219,0
3350,39,778,BE.06/01,BE.06/01,160,70,1,1,26220,108
3350,39,778,BE.06/15,BE.06/15,160,70,1,1,26221,108
2391,39,788,BE.16/07,BE.16/07,136,45,1,1,26248,0
2391,39,788,BE.16/08,BE.16/08,136,45,1,1,26249,0
2391,39,788,BE.16/09,BE.16/09,136,45,1,1,26250,0
2391,39,788,BE.16/10,BE.16/10,136,45,1,1,26251,0
2391,39,788,BE.16/11,BE.16/11,136,45,1,1,26252,0
2391,39,788,BE.16/12,BE.16/12,136,45,1,1,26253,0
2391,39,803,BE.16/15 ,BE.16/15 ,136,45,1,1,26254,68
2372,39,788,BE.02/06,BE.02/06,136,45,1,1,27121,0
2372,39,803,BE.02/15,BE.02/15,136,45,1,1,32750,68
2372,39,788,BE.02/07,BE.02/07,136,45,1,1,32757,0
2372,39,788,BE.02/08,BE.02/08,136,45,1,1,32758,0
2372,39,788,BE.02/09,BE.02/09,136,45,1,1,32759,0
2372,39,788,BE.02/10,BE.02/10,136,45,1,1,32760,0
2372,39,788,BE.02/11,BE.02/11,136,45,1,1,32761,0
2372,39,788,BE.02/12,BE.02/12,136,45,1,1,32762,0
4941,39,2846,BE.08/01,BE.08/01,160,45,1,1,39421,46
4941,39,2846,BE.08/21,BE.08/21,160,45,1,1,39422,46
4941,39,2846,BE.08/03,BE.08/03,160,45,1,1,39423,0
4941,39,2846,BE.08/05,BE.08/05,160,45,1,1,39424,0
4941,39,2846,BE.08/07,BE.08/07,160,45,1,1,39425,0
4941,39,2846,BE.08/09,BE.08/09,160,45,1,1,39426,0
4941,39,2846,BE.08/11,BE.08/11,160,45,1,1,39427,0
4941,39,2846,BE.08/15,BE.08/15,160,45,1,1,39429,0
4941,39,2846,BE.08/17,BE.08/17,160,45,1,1,39430,0
4941,39,2846,BE.08/19,BE.08/19,160,45,1,1,39431,0
4941,39,2846,BE.08/06,BE.08/06,160,45,1,1,39432,0
4941,39,2846,BE.08/08,BE.08/08,160,45,1,1,39433,0
4941,39,2846,BE.08/10,BE.08/10,160,45,1,1,39434,0
4941,39,2846,BE.08/12,BE.08/12,160,45,1,1,39435,0
4941,39,2846,BE.08/16,BE.08/16,160,45,1,1,39437,0
4941,39,2846,BE.08/18,BE.08/18,160,45,1,1,39438,0
4941,39,2846,BE.08/20,BE.08/20,160,45,1,1,39439,0
4941,39,2846,BE.08/26,BE.08/26,160,45,1,1,39442,0
4941,39,2846,BE.08/02,BE.08/02,160,45,1,1,39443,46
4941,39,2846,BE.08/28,BE.08/28,160,45,1,1,39444,48
3396,39,788,BE.15/06,BE.15/06,136,45,1,1,46249,0
3396,39,788,BE.15/08,BE.15/08,136,45,1,1,46251,0
3396,39,788,BE.15/10,BE.15/10,136,45,1,1,46252,0
3396,39,788,BE.15/12,BE.15/12,136,45,1,1,46253,0
3396,39,788,BE.15/16,BE.15/16,136,45,1,1,46255,0
3396,39,788,BE.15/18,BE.15/18,136,45,1,1,46256,0
3396,39,788,BE.15/20,BE.15/20,136,45,1,1,46257,0
3396,39,788,BE.15/03,BE.15/03,136,45,1,1,46393,0
3396,39,788,BE.15/05,BE.15/05,136,45,1,1,46401,0
3396,39,788,BE.15/07,BE.15/07,136,45,1,1,46402,0
3396,39,788,BE.15/09,BE.15/09,136,45,1,1,46403,0
3396,39,788,BE.15/11,BE.15/11,136,45,1,1,46404,0
3396,39,788,BE.15/15,BE.15/15,136,45,1,1,46406,0
3396,39,788,BE.15/17,BE.15/17,136,45,1,1,46407,0
6307,39,878,BE.09/08,BE.09/08,128,39,1,1,47460,0
6307,39,878,BE.09/10,BE.09/10,128,39,1,1,49381,0
6307,39,878,BE.09/12,BE.09/12,128,39,1,1,49382,0
6307,39,878,BE.09/16,BE.09/16,128,39,1,1,49384,0
6307,39,878,BE.09/18,BE.09/18,128,39,1,1,49385,0
6307,39,878,BE.09/20,BE.09/20,128,39,1,1,49386,0
6307,39,878,BE.09/26,BE.09/26,128,39,1,1,49389,0
6307,39,878,BE.09/06,BE.09/06,128,39,1,1,49391,0
6307,39,878,BE.09/03,BE.09/03,128,39,1,1,49392,0
6307,39,878,BE.09/05,BE.09/05,128,39,1,1,49393,0
6307,39,878,BE.09/07,BE.09/07,128,39,1,1,49394,0
6307,39,878,BE.09/09,BE.09/09,128,39,1,1,49395,0
6307,39,878,BE.09/11,BE.09/11,128,39,1,1,49396,0
6307,39,878,BE.09/15,BE.09/15,128,39,1,1,49398,0
6307,39,878,BE.09/17,BE.09/17,128,39,1,1,49399,0
6307,39,878,BE.09/19,BE.09/19,128,39,1,1,49400,0
6307,39,878,BE.09/21,BE.09/21,128,39,1,1,49402,62
6307,39,878,BE.09/02,BE.09/02,128,39,1,1,49403,48
6307,39,878,BE.09/28,BE.09/28,128,39,1,1,49405,62
6307,39,878,BE.09/01,BE.09/01,128,39,1,1,49406,62
9750,39,6755,BE.0A/01 ,BE.0A/01 ,75,71,1,1,57585,0
9752,39,6755,BE.0B/01 ,BE.0B/01 ,75,71,1,1,57586,0
9752,39,6757,BE.0B/08,BE.0B/08,60,56,1,1,58392,0
9752,39,6757,BE.0B/09,BE.0B/09,60,56,1,1,58393,0
9752,39,6756,BE.0B/02,BE.0B/02,60,56,1,1,58394,0
9752,39,6757,BE.0B/03,BE.0B/03,60,56,1,1,58395,0
9752,39,6757,BE.0B/05,BE.0B/05,60,56,1,1,58397,0
9752,39,6757,BE.0B/06,BE.0B/06,60,56,1,1,58398,0
9752,39,6757,BE.0B/07,BE.0B/07,60,56,1,1,58399,0
9750,39,6756,BE.0A/29 ,BE.0A/29 ,60,56,1,1,58401,0
9750,39,6756,BE.0A/02 ,BE.0A/02 ,60,56,1,1,58402,0
9750,39,6757,BE.0A/16,BE.0A/16,60,56,1,1,61110,0
9750,39,6757,BE.0A/17,BE.0A/17,60,56,1,1,61111,0
9750,39,6757,BE.0A/18,BE.0A/18,60,56,1,1,61112,0
9750,39,6757,BE.0A/19,BE.0A/19,60,56,1,1,61113,0
9750,39,6757,BE.0A/20,BE.0A/20,60,56,1,1,61114,0
9750,39,6757,BE.0A/21,BE.0A/21,60,56,1,1,61115,0
9750,39,6757,BE.0A/23,BE.0A/23,60,56,1,1,61117,0
9750,39,6757,BE.0A/25,BE.0A/25,60,56,1,1,61119,0
9750,39,6757,BE.0A/26,BE.0A/26,60,56,1,1,61120,0
9750,39,6757,BE.0A/27,BE.0A/27,60,56,1,1,61121,0
9750,39,6757,BE.0A/28,BE.0A/28,60,56,1,1,61122,0
9750,39,6755,BE.0A/30,BE.0A/30,75,71,1,1,61123,0
14076,39,8865,AZ.16/02,AZ.16/02,84,33,1,1,94970,46
14076,39,8865,AZ.16/50,AZ.16/50,84,33,1,1,94971,46
14076,39,8865,AZ.16/01,AZ.16/01,84,33,1,1,94973,48
14076,39,8865,AZ.16/37,AZ.16/37,84,33,1,1,94974,42
14079,39,8866,AZ.17/01,AZ.17/01,90,36,1,1,95025,78
14079,39,8866,AZ.17/17,AZ.17/17,90,36,1,1,95026,87
14081,39,8866,AZ.12/01,AZ.12/01,90,36,1,1,95103,84
14081,39,8866,AZ.12/39,AZ.12/39,90,36,1,1,95104,84
14081,39,8866,AZ.12/52,AZ.12/52,90,36,1,1,95105,84
14081,39,8866,AZ.12/02,AZ.12/02,90,36,1,1,95106,64
14079,39,8861,AZ.17/02,AZ.17/02,90,36,1,1,95148,0
14079,39,8861,AZ.17/03,AZ.17/03,90,36,1,1,95149,0
14079,39,8861,AZ.17/05,AZ.17/05,90,36,1,1,95151,0
14079,39,8861,AZ.17/06,AZ.17/06,90,36,1,1,95152,0
14079,39,8861,AZ.17/07,AZ.17/07,90,36,1,1,95153,0
14079,39,8861,AZ.17/08,AZ.17/08,90,36,1,1,95154,0
14079,39,8861,AZ.17/09,AZ.17/09,90,36,1,1,95155,0
14079,39,8861,AZ.17/10,AZ.17/10,90,36,1,1,95156,0
14079,39,8861,AZ.17/11,AZ.17/11,90,36,1,1,95157,0
14079,39,8861,AZ.17/12,AZ.17/12,90,36,1,1,95158,0
14079,39,8861,AZ.17/15,AZ.17/15,90,36,1,1,95161,0
14079,39,8861,AZ.17/16,AZ.17/16,90,36,1,1,95162,0
14076,39,8860,AZ.16/03,AZ.16/03,84,33,1,1,95163,0
14076,39,8860,AZ.16/05,AZ.16/05,84,33,1,1,95164,0
14076,39,8860,AZ.16/07,AZ.16/07,84,33,1,1,95165,0
14076,39,8860,AZ.16/09,AZ.16/09,84,33,1,1,95166,0
14076,39,8860,AZ.16/11,AZ.16/11,84,33,1,1,95167,0
14076,39,8860,AZ.16/15,AZ.16/15,84,33,1,1,95169,0
14076,39,8860,AZ.16/17,AZ.16/17,84,33,1,1,95170,0
14076,39,8860,AZ.16/19,AZ.16/19,84,33,1,1,95171,0
14076,39,8860,AZ.16/21,AZ.16/21,84,33,1,1,95172,0
14076,39,8860,AZ.16/23,AZ.16/23,84,33,1,1,95173,0
14076,39,8860,AZ.16/25,AZ.16/25,84,33,1,1,95174,0
14076,39,8860,AZ.16/27,AZ.16/27,84,33,1,1,95175,0
14076,39,8860,AZ.16/29,AZ.16/29,84,33,1,1,95176,0
14076,39,8860,AZ.16/33,AZ.16/33,84,33,1,1,95178,0
14076,39,8860,AZ.16/35,AZ.16/35,84,33,1,1,95179,0
14076,39,8860,AZ.16/06,AZ.16/06,84,33,1,1,95197,0
14076,39,8860,AZ.16/08,AZ.16/08,84,33,1,1,95198,0
