66,Blok A,2352.00,2352.00,2143,1,A
66,Blok B,3415.00,3415.00,,1,B
66,Blok C,11508.00,11508.00,,1,C
66,Blok D,16857.00,16857.00,,1,D
66,Blok E,14760.00,14760.00,,1,E
