BAP 16-0056,016/MMB/PRS/16.01,2016-06-02
BAP 16-0057,043/MMB/PRS/15.03,2016-06-02
BAP 16-0057,043/MMB/PRS/15.03,2016-06-02
BAP 16-0058,034/MMB/PRS/15.02,2016-06-07
BAP 16-0059,035/MMB/GDG/15.03,2016-04-08
BAP 16-0061,019/MMB/PRS/16.01,2016-06-14
BAP 16-0061,019/MMB/PRS/16.01,2016-06-14
BAP 16-0062,002/MMB/TMN/16.02,2016-06-14
BAP 16-0063,017/MMB/GDG/16.01,2016-06-21
BAP 16-0065,007/MMB/PRS/16.02,2016-06-21
BAP 16-0065,007/MMB/PRS/16.02,2016-06-21
BAP 16-0065,007/MMB/PRS/16.02,2016-06-21
BAP 16-0065,007/MMB/PRS/16.02,2016-06-21
BAP 16-0065,007/MMB/PRS/16.02,2016-06-21
BAP 16-0065,007/MMB/PRS/16.02,2016-06-21
BAP 16-0066,010/MMB/GDG/16.03,2016-06-22
BAP 16-0067,027/MMB/PRS/15.05,2016-06-23
BAP 16-0067,027/MMB/PRS/15.05,2016-06-23
BAP 16-0067,027/MMB/PRS/15.05,2016-06-23
BAP 16-0068,VOUCHER 16-0003,2016-07-19
BAP 16-0068,VOUCHER 16-0003,2016-07-19
BAP 16-0069,005/MMB/GDG/16.03,2016-05-24
BAP 16-0069,005/MMB/GDG/16.03,2016-05-24
BAP 16-0071,007/MMB/PRS/16.03,2016-07-20
BAP 16-0072,017/MMB/GDG/16.02,2016-07-25
BAP 16-0077,009/MMB/DSA/16.02,2016-06-09
BAP 16-0078,035/MMB/GDG/15.04,2016-05-24
BAP 16-0078,035/MMB/GDG/15.04,2016-05-24
BAP 16-0079,011/MMB/PRS/16.02,2016-06-02
BAP 16-0079,011/MMB/PRS/16.02,2016-06-02
BAP 16-0080,005/MMB/PRS/16.04,2016-08-04
BAP 16-0081,008/MMB/SJA/16.02,2016-05-03
BAP 16-0081,008/MMB/SJA/16.02,2016-05-03
BAP 16-0081,008/MMB/SJA/16.02,2016-05-03
BAP 16-0081,008/MMB/SJA/16.02,2016-05-03
BAP 16-0081,008/MMB/SJA/16.02,2016-05-03
BAP 16-0082,008/MMB/SJA/16.03,2016-08-09
BAP 16-0082,008/MMB/SJA/16.03,2016-08-09
BAP 16-0082,008/MMB/SJA/16.03,2016-08-09
BAP 16-0082,008/MMB/SJA/16.03,2016-08-09
BAP 16-0083,024/MMB/PROM/16,2016-08-10
BAP 16-0084,025/MMB/PROM/16,2016-08-10
BAP 16-0085,003/MMB/TMN/16.02,2016-08-16
BAP 16-0086,010/MMB/GDG/16.04,2016-08-18
BAP 16-0087,016/MMB/PRS/16.02,2016-08-18
BAP 16-0088,028/MMB/PROM/16.01,2016-08-25
BAP 16-0091,026/MMB/PRS/16.01,2016-08-25
BAP 16-0091,026/MMB/PRS/16.01,2016-08-25
BAP 16-0093,031/MMB/GUD/16.01,2016-09-13
BAP 16-0094,017/MMB/GDG/16.03,2016-09-13
BAP 16-0096,021/MMB/TMN/16.01,2016-09-14
BAP 16-0097,009/MMB/DSA/16.03,2016-09-16
BAP 16-0098,027/MMB/PRS/16.01,2016-09-19
BAP 16-0099,040/MMB/PRS/15.03,2016-09-28
BAP 16-0099,040/MMB/PRS/15.03,2016-09-28
BAP 16-0100,016/MMB/PRS/16.03,2016-10-18
BAP 16-0100,016/MMB/PRS/16.03,2016-10-18
BAP 16-0100,016/MMB/PRS/16.03,2016-10-18
BAP 16-0100,016/MMB/PRS/16.03,2016-10-18
BAP 16-0101,026/MMB/PRS/16.02,2016-10-18
BAP 16-0101,026/MMB/PRS/16.02,2016-10-18
BAP 16-0102,034/MMB/PRS/16.01,2016-10-18
BAP 16-0103,038/MMB/PRS/16.01,2016-10-24
BAP 16-0104,017/MMB/GDG/16.04,2016-10-20
BAP 16-0104,017/MMB/GDG/16.04,2016-10-20
BAP 16-0107,034/MMB/PRS/15.03,2016-11-09
BAP 16-0108,047/MMB/PRS/16.01,2016-10-26
BAP 16-0110,043/MMB/TMN/16.01,2016-11-09
BAP 16-0111,019/MMB/PRS/16.02,2016-11-09
BAP 16-0114,033/SPK/EST/16.01,2016-11-10
BAP 16-0114,033/SPK/EST/16.01,2016-11-10
BAP 16-0115,035/MMB/TMN/16.01,2016-11-11
BAP 16-0115,035/MMB/TMN/16.01,2016-11-11
BAP 16-0117,030/MMB/TMN/16.01,2016-11-11
BAP 16-0118,044/MMB/PRS/16.01,2016-11-10
BAP 16-0119,036/MMB/PRS/16.01,2016-11-15
BAP 16-0119,036/MMB/PRS/16.01,2016-11-15
BAP 16-0119,036/MMB/PRS/16.01,2016-11-15
BAP 16-0120,006/MMB/PRS/15.04,2016-11-15
BAP 16-0120,006/MMB/PRS/15.04,2016-11-15
BAP 16-0121,007/MMB/PRS/15.05,2016-11-15
BAP 16-0121,007/MMB/PRS/15.05,2016-11-15
BAP 16-0121,007/MMB/PRS/15.05,2016-11-15
BAP 16-0121,007/MMB/PRS/15.05,2016-11-15
BAP 16-0122,007/MMB/PRS/16.04,2016-11-15
BAP 16-0122,007/MMB/PRS/16.04,2016-11-15
BAP 16-0123,031/MMB/GUD/16.02,2016-11-17
BAP 16-0125,032/MMB/GUD/16.01,2016-11-21
BAP 16-0125,032/MMB/GUD/16.01,2016-11-21
BAP 16-0125,032/MMB/GUD/16.01,2016-11-21
BAP 16-0125,032/MMB/GUD/16.01,2016-11-21
BAP 16-0125,032/MMB/GUD/16.01,2016-11-21
BAP 16-0126,054/MMB/PROM/16.01,2016-11-23
BAP 16-0127,053/MMB/PROM/16.01,2016-11-23
BAP 16-0128,007/MMB/PRS/16.05,2016-11-28
BAP 16-0128,007/MMB/PRS/16.05,2016-11-28
BAP 16-0128,007/MMB/PRS/16.05,2016-11-28
BAP 16-0128,007/MMB/PRS/16.05,2016-11-28
BAP 16-0130,051/MMB/PRS/16.01,2016-11-28
BAP 16-0130,051/MMB/PRS/16.01,2016-11-28
BAP 16-0130,051/MMB/PRS/16.01,2016-11-28
BAP 16-0130,051/MMB/PRS/16.01,2016-11-28
BAP 16-0130,051/MMB/PRS/16.01,2016-11-28
BAP 16-0130,051/MMB/PRS/16.01,2016-11-28
BAP 16-0131,040/MMB/GUD/16.01,2016-11-28
BAP 16-0133,052/MMB/TMN/16.01,2016-12-15
BAP 16-0134,037/MMB/TMN/16.01,2016-12-15
BAP 16-0134,037/MMB/TMN/16.01,2016-12-15
BAP 16-0136,033/SPK/EST/16.02,2016-12-19
BAP 16-0136,033/SPK/EST/16.02,2016-12-19
BAP 16-0138,040/MMB/GUD/16.02,2017-01-12
BAP 16-0139,041/MMB/GUD/16.01,2017-01-12
BAP 16-0140,042/MMB/GUD/16.01,2017-01-12
BAP 16-0141,023/MMB/GUD/16.01,2016-07-26
BAP 17-0001,031/MMB/GUD/16.03,2017-01-12
BAP 17-0001,031/MMB/GUD/16.03,2017-01-12
BAP 17-0001,031/MMB/GUD/16.03,2017-01-12
BAP 17-0002,037/MMB/PRS/16.03,2017-01-12
BAP 17-0003,056/PROM/MKT/16.01,2017-01-12
BAP 17-0004,050/MMB/PRS/16.01,2016-12-01
BAP 17-0005,050/MMB/PRS/16.02,2017-01-13
BAP 17-0006,057/MMB/TMN/16.01,2017-01-19
BAP 17-0008,014/MMB/PRS/16.03,2016-06-02
BAP 17-0008,014/MMB/PRS/16.03,2016-06-02
BAP 17-0009,014/MMB/PRS/16.04,2016-06-23
BAP 17-0010,030/MMB/TMN/16.02,2017-01-23
BAP 17-0012,029/MMB/TMN/16.01,2016-11-11
BAP 17-0014,029/MMB/TMN/16.02,2017-01-23
BAP 17-0014,029/MMB/TMN/16.02,2017-01-23
BAP 17-0014,029/MMB/TMN/16.02,2017-01-23
BAP 17-0016,042/MMB/PRS/15.04,2017-02-21
BAP 17-0017,033/SPK/EST/16.03,2017-01-30
BAP 17-0017,033/SPK/EST/16.03,2017-01-30
BAP 17-0018,046/MMB/GUD/16.01,2017-01-30
BAP 17-0018,046/MMB/GUD/16.01,2017-01-30
BAP 17-0019,048/MMB/GUD/16.01,2017-01-31
BAP 17-0019,048/MMB/GUD/16.01,2017-01-31
BAP 17-0020,049/MMB/GUD/16.01,2017-01-31
BAP 17-0021,023/MMB/GUD/16.02,2016-11-10
BAP 17-0022,023/MMB/GUD/16.03,2016-11-28
BAP 17-0023,023/MMB/GUD/16.04,2017-01-31
BAP 17-0023,023/MMB/GUD/16.04,2017-01-31
BAP 17-0024,014/MMB/PRS/16.05,2017-02-21
BAP 17-0025,013/MMB/POND/16.03,2017-02-21
BAP 17-0026,009/MMB/DSA/16.04,2017-02-21
BAP 17-0027,055/MMB/GUD/16.01,2017-02-02
BAP 17-0028,050/MMB/PRS/16.03,2017-02-06
BAP 17-0029,058/MMB/TMN/16.01,2017-02-14
BAP 17-0030,021/MMB/TMN/16.02,2017-02-14
BAP 17-0030,021/MMB/TMN/16.02,2017-02-14
BAP 17-0031,044/MMB/PRS/15.02,2017-02-21
BAP 17-0032,003/MMB/PRS/17.01,2017-02-21
BAP 17-0033,007/MMB/PROM/17.01,2017-02-23
BAP 17-0034,031/MMB/GUD/16.04,2017-02-23
BAP 17-0035,012/MMB/PRS/17.01,2017-02-28
BAP 17-0036,042/MMB/GUD/16.02,2017-03-01
BAP 17-0036,042/MMB/GUD/16.02,2017-03-01
BAP 17-0038,040/MMB/GUD/16.03,2017-03-02
BAP 17-0038,040/MMB/GUD/16.03,2017-03-02
BAP 17-0038,040/MMB/GUD/16.03,2017-03-02
BAP 17-0038,040/MMB/GUD/16.03,2017-03-02
BAP 17-0038,040/MMB/GUD/16.03,2017-03-02
BAP 17-0039,013/MMB/PRS/17.01,2017-03-03
BAP 17-0040,009/MMB/PROM/17.01,2017-03-06
BAP 17-0041,045/MMB/PRS/16.01,2016-11-18
BAP 17-0042,045/MMB/PRS/16.02,2016-12-19
BAP 17-0043,045/MMB/PRS/16.03,2017-03-09
BAP 17-0044,041/MMB/GUD/16.02,2017-03-07
BAP 17-0045,016/MMB/PRS/17.01,2017-03-15
BAP 17-0046,039/MMB/PRS/16.01,2016-12-05
BAP 17-0046,039/MMB/PRS/16.01,2016-12-05
BAP 17-0047,039/MMB/PRS/16.02,2017-03-15
BAP 17-0048,033/SPK/EST/16.04,2017-03-16
BAP 17-0048,033/SPK/EST/16.04,2017-03-16
BAP 17-0049,055/MMB/GUD/16.02,2017-03-16
BAP 17-0050,005/MMB/GUD/17.01,2017-03-16
BAP 17-0051,006/MMB/PRS/17.01,2017-03-16
BAP 17-0052,033/SPK/EST/16.05,2017-03-23
BAP 17-0052,033/SPK/EST/16.05,2017-03-23
BAP 17-0054,011/MMB/TMN/17.01,2017-03-24
BAP 17-0055,008/MMB/CONS/17.01,2017-03-29
BAP 17-0056,033/MMB/CONS/15.01,2017-03-29
BAP 17-0058,014/MMB/PRS/17.01,2017-04-04
BAP 17-0058,014/MMB/PRS/17.01,2017-04-04
BAP 17-0060,002/MMB/PRS/17.01,2017-04-06
BAP 17-0060,002/MMB/PRS/17.01,2017-04-06
BAP 17-0061,022/MMB/PRS/16.01,2017-09-08
BAP 17-0062,022/MMB/PRS/16.02,2017-04-06
BAP 17-0063,034/MMB/PRS/16.02,2017-04-12
BAP 17-0064,005/MMB/GUD/17.02,2017-04-13
BAP 17-0064,005/MMB/GUD/17.02,2017-04-13
BAP 17-0065,044/MMB/PRS/16.02,2017-04-12
BAP 17-0066,027/MMB/PRS/16.02,2017-04-12
BAP 17-0067,018/MMB/TMN/17.01,2017-04-17
BAP 17-0068,017/MMB/TMN/17.01,2017-04-17
BAP 17-0069,037/MMB/TMN/16.02,2017-04-20
BAP 17-0069,037/MMB/TMN/16.02,2017-04-20
BAP 17-0070,003/MMB/PRS/15.01,2017-04-26
BAP 17-0071,024/MMB/MKT/17.01,2017-04-26
BAP 17-0072,030/MMB/TMN/16.03,2017-04-28
BAP 17-0073,035/MMB/TMN/16.02,2017-04-28
BAP 17-0074,029/MMB/TMN/16.03,2017-04-28
BAP 17-0074,029/MMB/TMN/16.03,2017-04-28
BAP 17-0076,052/MMB/TMN/16.02,2017-05-04
BAP 17-0077,043/MMB/TMN/16.02,2017-05-04
BAP 17-0078,004/MMB/PRS/17.01,2017-04-04
BAP 17-0079,004/MMB/PRS/17.02,2017-06-07
BAP 17-0080,046/MMB/GUD/16.02,2017-05-10
BAP 17-0081,048/MMB/GUD/16.02,2017-05-10
BAP 17-0082,032/MMB/GUD/16.02,2017-05-10
BAP 17-0082,032/MMB/GUD/16.02,2017-05-10
BAP 17-0082,032/MMB/GUD/16.02,2017-05-10
BAP 17-0082,032/MMB/GUD/16.02,2017-05-10
BAP 17-0082,032/MMB/GUD/16.02,2017-05-10
BAP 17-0082,032/MMB/GUD/16.02,2017-05-10
BAP 17-0082,032/MMB/GUD/16.02,2017-05-10
BAP 17-0082,032/MMB/GUD/16.02,2017-05-10
BAP 17-0082,032/MMB/GUD/16.02,2017-05-10
BAP 17-0083,019/MMB/PRS/17.01,2017-05-16
BAP 17-0084,055/MMB/GUD/16.03,2017-05-16
BAP 17-0084,055/MMB/GUD/16.03,2017-05-16
BAP 17-0085,039/MMB/PRS/16.03,2017-05-17
BAP 17-0086,021/MMB/GUD/17.01,2017-05-18
BAP 17-0086,021/MMB/GUD/17.01,2017-05-18
BAP 17-0087,005/MMB/GUD/17.03,2017-05-18
BAP 17-0088,035/MMB/GDG/15.05,2017-05-18
BAP 17-0089,033/SPK/EST/16.06,2017-05-24
BAP 17-0089,033/SPK/EST/16.06,2017-05-24
BAP 17-0090,022/MMB/TMN/17.01,2017-06-06
BAP 17-0090,022/MMB/TMN/17.01,2017-06-06
BAP 17-0091,001/MMB/GUD/17.02,2017-06-14
BAP 17-0092,015/MMB/GUD/16.01,2016-09-06
BAP 17-0092,015/MMB/GUD/16.01,2016-09-06
BAP 17-0093,015/MMB/GUD/16.02,2016-10-17
BAP 17-0094,015/MMB/GUD/16.03,2016-12-19
BAP 17-0095,015/MMB/GUD/16.04,2017-06-14
BAP 17-0095,015/MMB/GUD/16.04,2017-06-14
BAP 17-0096,015/MMB/GUD/17.01,2017-07-13
BAP 17-0096,015/MMB/GUD/17.01,2017-07-13
BAP 17-0097,042/MMB/GUD/16.03,2017-07-13
BAP 17-0098,049/MMB/GUD/16.02,2017-07-13
BAP 17-0099,010/MMB/PRS/17.01,2017-07-13
BAP 17-0100,029/MMB/PRS/17.01,2017-07-19
BAP 17-0101,037/MMB/PRS/17.01,2017-07-20
BAP 17-0102,034/MMB/PRS/17.01,2017-07-20
BAP 17-0103,027/MMB/PRS/17.01,2017-07-20
BAP 17-0104,035/MMB/PRS/17.01,2017-07-20
BAP 17-0105,028/MMB/PRS/17.01,2017-07-20
