66,062/SPK/EST/BP3/XII/17,BAP 18-0037,2017-12-19,1,8.33,8.33,10200000.00,0.00
66,062/SPK/EST/BP3/XII/17,BAP 18-0037,2018-03-28,1,0.00,100.00,-634000.00,0.00
66,040/MMB/1/1.26.1/X/16,BAP 18-0038,2017-06-12,6,0.00,3.00,39780000.00,0.00
66,007/MMB/PROM/MKT/II/18,BAP 18-0039,2018-02-21,1,0.00,100.00,36375000.00,1818750.00
66,062/SPK/EST/BP3/XII/17,BAP 18-0040,2018-01-19,2,8.33,8.33,10200000.00,0.00
66,062/SPK/EST/BP3/XII/17,BAP 18-0040,2018-04-03,1,0.00,100.00,-350000.00,0.00
66,059/SPK/EST/BP1/17,BAP 18-0041,2018-02-15,4,0.00,8.33,37000000.00,0.00
66,059/SPK/EST/BP1/17,BAP 18-0041,2018-04-03,1,0.00,100.00,-300000.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0042,2017-12-15,2,8.33,8.33,13000000.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0042,2018-04-03,1,0.00,100.00,-100000.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0043,2018-01-15,3,8.33,8.33,13000000.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0043,2018-04-03,1,0.00,100.00,-150000.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0044,2018-02-15,4,8.33,8.33,13000000.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0044,2018-04-03,1,0.00,100.00,-150000.00,0.00
66,001/MMB/1/1.26.1/I/18,BAP 18-0045,2018-01-08,0,0.00,15.00,98100000.00,0.00
66,001/MMB/1/1.26.1/I/18,BAP 18-0045,2018-01-08,1,32.00,17.00,111180000.00,10464000.00
66,001/MMB/1/1.26.1/I/18,BAP 18-0045,2018-02-08,2,21.00,21.00,137340000.00,6867000.00
66,001/MMB/1/1.26.1/I/18,BAP 18-0045,2018-03-08,3,3.00,3.00,19620000.00,981000.00
66,039/MMB/1/1.6.4/IX/16,BAP 18-0046,2017-08-18,4,0.00,19.00,89406780.00,4470339.00
66,039/MMB/1/1.6.4/IX/16,BAP 18-0046,2017-09-18,5,0.00,6.00,28233720.00,1411686.00
