60,002/CNI/1/1.3.4/I/18,BAP 18-0041,2018-03-19,1,100.00,100.00,9743590.00,0.00
60,014/CNI/1/7.28.8/III/18,BAP 18-0042,2018-03-29,1,100.00,100.00,408977470.00,0.00
60,086/CNI/1/1.27.3/XII/17,BAP 18-0043,2018-04-03,0,0.00,15.00,166077272.70,0.00
60,081/CNI/1/6.1.8/XII/17,BAP 18-0044,2018-04-03,1,100.00,50.00,38461538.50,0.00
60,012/CNI/1/9.12.5/II/18,BAP 18-0045,2018-04-03,1,30.00,30.00,6210000.00,0.00
60,012/CNI/1/9.12.5/II/18,BAP 18-0045,2018-04-03,2,30.00,30.00,6210000.00,0.00
60,012/CNI/1/9.12.5/II/18,BAP 18-0045,2018-04-03,3,40.00,30.00,6210000.00,0.00
60,052/CNI/1/1.12.5/X/17,BAP 18-0046,2018-04-03,4,0.00,10.00,2405780.00,0.00
60,085/CNI/1/1.12.5/XII/17,BAP 18-0047,2018-04-03,1,100.00,100.00,6200000.00,0.00
60,064/CNI/1/1.3.4/X/17,BAP 18-0048,2018-04-03,1,100.00,70.00,98000000.00,0.00
60,024/CNI/1/1.1.8/III/18,BAP 18-0049,2018-04-12,1,100.00,100.00,23200000.00,0.00
60,019/CNI/1/7.12.5/III/18,BAP 18-0050,2018-04-12,0,0.00,50.00,40500000.00,0.00
60,017/CNI/Prom/Mkt/III/18,BAP 18-0051,2018-04-12,1,100.00,100.00,100000000.00,0.00
60,078/CNI/1/1.12.5/XII/17,BAP 18-0052,2018-04-12,4,8.33,8.33,5350000.00,0.00
60,072/CNI/1/1.25.4/XI/17,BAP 18-0053,2018-04-12,4,8.33,8.33,24102000.00,0.00
60,072A/CNI/1/1.25.4/XI/17,BAP 18-0054,2018-04-12,4,8.33,8.33,24102000.00,0.00
60,004/CNI/Prom/Mkt/I/18,BAP 18-0055,2018-04-12,1,100.00,100.00,210000000.00,0.00
60,084/CNI/1/1.4.4/XII/17,BAP 18-0056,2018-04-12,2,17.74,17.74,100234015.80,5011700.79
60,005/CNI/1/1.4.4/I/18,BAP 18-0057,2018-04-12,2,11.61,11.61,199639227.33,9981961.37
60,005/CNI/1/1.4.4/I/18,BAP 18-0057,2018-04-12,3,10.00,10.00,171954545.50,8597727.28
60,029/CNI/1/1.13.4/III/18,BAP 18-0059,2018-04-27,0,0.00,50.00,25000000.00,0.00
60,029/CNI/1/1.13.4/III/18,BAP 18-0059,2018-04-27,1,100.00,45.00,22500000.00,0.00
60,031/CNI/1/1.27.3/IV/18,BAP 18-0060,2018-04-27,0,0.00,30.00,302250000.00,0.00
60,021/CNI/1/7.12.5/III/18,BAP 18-0061,2018-04-27,1,100.00,95.00,13585000.00,0.00
60,006/CNI/1/1.2.4/I/18,BAP 18-0062,2018-04-27,2,21.42,21.42,593445189.31,29672259.46
60,070/CNI/1/1.2.4/XI/17,BAP 18-0063,2018-04-27,3,20.00,20.00,345072727.20,17253636.36
60,070/CNI/1/1.2.4/XI/17,BAP 18-0063,2018-04-27,4,8.28,8.28,142860109.05,7143005.45
60,028/CNI/1/1.4.4/III/18,BAP 18-0064,2018-04-27,0,0.00,15.00,680712000.00,0.00
60,022/CNI/1/1.1.8/III/18,BAP 18-0065,2018-04-27,0,0.00,40.00,72000000.00,0.00
60,035/CNI/PROM/MKT/IV/18,BAP 18-0066,2018-05-09,1,0.00,12.50,675000.00,0.00
60,008/CNI/1/1.1.8/I/18,BAP 18-0067,2018-05-09,3,6.37,6.37,8250000.00,0.00
60,018/CNI/1/1.3.4/III/18,BAP 18-0068,2018-05-09,1,100.00,100.00,145295000.00,0.00
60,072/CNI/1/1.25.4/XI/17,BAP 18-0069,2018-05-09,5,8.33,8.33,24102000.00,0.00
60,072A/CNI/1/1.25.4/XI/17,BAP 18-0070,2018-05-09,5,8.33,8.33,24102000.00,0.00
60,026/CNI/1/10.26.2/III/18,BAP 18-0071,2018-05-09,0,0.00,15.00,776698500.00,0.00
60,019/CNI/1/7.12.5/III/18,BAP 18-0072,2018-05-09,1,100.00,50.00,40500000.00,4050000.00
60,039/CNI/PROM/MKT/IV/18,BAP 18-0073,2018-05-09,1,100.00,100.00,66500000.00,0.00
60,078/CNI/1/1.12.5/XII/17,BAP 18-0074,2018-05-15,5,8.33,8.33,5350000.00,0.00
60,007/CNI/1/1.12.5/I/18,BAP 18-0075,2018-05-15,1,100.00,100.00,14660000.00,0.00
60,079/CNI/1/1.4.4/XII/17,BAP 18-0076,2018-05-15,2,20.86,20.86,943267922.80,47163396.14
60,054/CNI/1/1.4.4/X/17,BAP 18-0077,2018-05-15,3,35.40,35.40,927005640.00,46350282.00
60,086/CNI/1/1.27.3/XII/17,BAP 18-0078,2018-05-17,1,60.88,45.88,508008233.55,33702614.54
60,040/CNI/1/1.1.8/V/18,BAP 18-0080,2018-05-18,0,0.00,50.00,40000000.00,0.00
60,016/CNI/1/7.12.5/III/18,BAP 18-0081,2018-05-18,1,30.00,30.00,22350000.00,0.00
60,016/CNI/1/7.12.5/III/18,BAP 18-0081,2018-05-18,2,30.00,30.00,22350000.00,0.00
60,016/CNI/1/7.12.5/III/18,BAP 18-0081,2018-05-18,3,40.00,30.00,22350000.00,0.00
60,072/CNI/1/1.25.4/XI/17,BAP 18-0082,2018-05-18,6,8.33,8.33,24102000.00,0.00
60,072A/CNI/1/1.25.4/XI/17,BAP 18-0083,2018-05-18,6,8.33,8.33,24102000.00,0.00
60,010/CNI/Prom/Mkt/I/18,BAP 18-0084,2018-05-18,1,30.00,30.00,69000000.00,0.00
60,033/CNI/Prom/Mkt/IV/18,BAP 18-0085,2018-05-18,1,40.00,30.00,93660000.00,0.00
60,034/CNI/PROM/MKT/IV/18,BAP 18-0086,2018-05-18,1,30.00,30.00,386340000.00,0.00
60,023/CNI/1/7.13.4/III/18,BAP 18-0089,2018-05-18,1,100.00,100.00,10299910.00,0.00
60,046/CNI/1/1.3.4/V/18,BAP 18-0090,2018-05-30,1,22.00,78.00,35100000.00,0.00
60,035/CNI/PROM/MKT/IV/18,BAP 18-0091,2018-06-06,2,0.00,12.50,675000.00,0.00
60,042/CNI/PROM/MKT/V/18,BAP 18-0092,2018-06-06,1,100.00,100.00,70000000.00,0.00
60,013/CNI/1/1.2.4/III/17,BAP 18-0093,2018-06-06,6,0.00,5.00,7424227.24,0.00
60,016/CNI/1/1.4.4/IV/17,BAP 18-0094,2018-06-06,2,0.00,5.00,155925.00,0.00
60,022/CNI/1/1.4.4/VI/17,BAP 18-0095,2018-06-06,2,0.00,5.00,9100000.00,0.00
60,023/CNI/1/1.2.4/VI/17,BAP 18-0096,2018-06-06,2,0.00,5.00,14692729.50,0.00
60,055/CNI/1/1.2.4/X/17,BAP 18-0097,2018-06-06,2,15.00,15.00,188710650.00,9435532.50
60,055/CNI/1/1.2.4/X/17,BAP 18-0097,2018-06-06,3,14.69,14.69,184810629.90,9240531.49
60,055/CNI/1/1.2.4/X/17,BAP 18-0097,2018-06-06,4,5.00,5.00,62903550.00,3145177.50
60,078/CNI/1/1.12.5/XII/17,BAP 18-0099,2018-06-20,6,8.33,8.33,5350000.00,0.00
60,078/CNI/1/1.12.5/XII/17,BAP 18-0100,2018-07-13,7,8.33,8.33,5350000.00,0.00
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
