3,169/SBM/1/31.26/1/XI/10,Pembangunan 1 unit Rumah Type Serissa (T.84/90-Var) Blok Q05 no 18 Cluster The Grassmere,100.00.00,2010-11-16,Pembangunan 1 unit Rumah Type Serissa (T.84/90-Var) Blok Q05 no 18 Cluster The Grassmere,28350000,18900000,189000000,3,120,2,365,100,105,TRIKARSA,2010-11-23,2011-06-21,28350000,TRIKARSA,,67
3,010/SBM/1/31.26.1/I/15,Pembangunan 1 unit Rumah Tipe Serrisa (T.84/99) Blok Q05 No.62 Perumahan Citra Gran Cibubur,100.00.00,2015-01-22,Pembangunan 1 unit Rumah Tipe Serrisa (T.84/99) Blok Q05 No.62 Perumahan Citra Gran Cibubur,53249767,35499845,354998448,3,120,2,365,100,105,SARANA BANGUN,2015-01-26,2015-11-26,53249767,SARANA BANGUN,,67
3,050/SBM/1/31.26.1/II/13,Pembangunan 1 Unit Rumah Type Serrisa B (T.84/Var) Blok Q05 No.32 Perumahan CitraGran Cibubur,100.00.00,2013-02-27,Pembangunan 1 Unit Rumah Type Serrisa B (T.84/Var) Blok Q05 No.32 Perumahan CitraGran Cibubur,39942000,26628000,266280000,3,120,2,365,100,105,TRIKARSA,2013-02-28,2013-11-28,39942000,TRIKARSA,,67
3,044/SBM/1/31.26.1/II/13,Pembangunan 1 Unit Rumah Type Serrisa B (T.84/Var) Blok Q05 No.06 Perumahan CitraGran Cibubur,100.00.00,2013-02-27,Pembangunan 1 Unit Rumah Type Serrisa B (T.84/Var) Blok Q05 No.06 Perumahan CitraGran Cibubur,39942000,26628000,266280000,3,120,2,365,100,105,TRIKARSA,2013-02-28,2013-10-11,39942000,TRIKARSA,,67
3,027/SBM/1/31.26.1/II/14,Pembangunan 2 Unit Rumah Type Floretta (T.136/Var) Blok Q03 No.12 dan 15 Perumahan CitraGran Cibubur,100.00.00,2014-02-18,Pembangunan 2 Unit Rumah Type Floretta (T.136/Var) Blok Q03 No.12 dan 15 Perumahan CitraGran Cibubur,134399280,89599520,895995200,3,120,2,365,100,105,WAHANAPAPAN,2014-02-20,2015-02-20,134399280,WAHANAPAPAN,,67
3,066/SBM/1/31.26.1/III/13,Pembangunan 2 Unit Rumah Type Serissa (T.84/Var) Blok Q05 No.36 dan 50 Perumahan CitraGran Cibubur,100.00.00,2013-03-19,Pembangunan 2 Unit Rumah Type Serissa (T.84/Var) Blok Q05 No.36 dan 50 Perumahan CitraGran Cibubur,79878000,53252000,532520000,3,120,2,365,100,100,GRAHA SARANA,2013-03-23,2013-12-23,79878000,GRAHA SARANA,,67
3,064/SBM/1/31.26.1/III/13,Pembangunan 1 Unit Rumah Type Floretta (T.136/Var) Blok Q03 No.18 Perumahan Citra Gran,100.00.00,2013-03-20,Pembangunan 1 Unit Rumah Type Floretta (T.136/Var) Blok Q03 No.18 Perumahan Citra Gran,62118000,41412000,414120000,3,120,2,365,100,105,TRIKARSA,2013-03-22,2013-12-01,62118000,TRIKARSA,,67
3,029/SBM/1/31.26.1/III/17,Pembangunan 1 Unit Rumah Type Serissa (T.84/101) Blok Q05 No. 10 Perumahan Citra Gran Cibubur,100.00.00,2017-03-16,Pembangunan 1 Unit Rumah Type Serissa (T.84/101) Blok Q05 No. 10 Perumahan Citra Gran Cibubur,50659648,33773099,337730988,3,120,2,365,100,103,WAHANAPAPAN,2017-03-20,2017-12-20,50659648,WAHANAPAPAN,,67
3,074/SBM/1/31.26.1/III/18,Pembangunan 4 unit rumah Type Wisteria (64/Var) Blok Q01/21  Q01/19  Q01/23A  dan Q03/03,100.00.00,2018-03-22,Pembangunan 4 unit rumah Type Wisteria (64/Var) Blok Q01/21  Q01/19  Q01/23A  dan Q03/03,169134753,112756502,1127565018,3,120,2,365,80,80,SARANA BANGUN,2018-03-28,2018-12-28,169134753,SARANA BANGUN,,67
3,266/SBM/1/31.26.1/IX/13,Pembangunan 4 Unit Rumah Type Serrisa C (T.84/90) Blok Q05 No 52  58  70  dan 72 ,100.00.00,2013-09-17,Pembangunan 4 Unit Rumah Type Serrisa C (T.84/90) Blok Q05 No 52  58  70  dan 72 ,166168800,110779200,1107792000,3,120,2,365,73,73,GRAHA SARANA,2013-09-20,2014-05-20,166168800,GRAHA SARANA,,67
