9747,2097,L7 STD,F02/12,F02/12,105,86.00,1,1,1,0
9747,2097,L7 STD,F02/15,F02/15,105,86.00,1,1,1,0
9747,2097,L7 STD,F02/16,F02/16,105,86.00,1,1,1,0
9747,2097,L7 STD,F02/17,F02/17,105,86.00,1,1,1,0
9747,2097,L7 STD,F02/18,F02/18,105,86.00,1,1,1,0
9747,2097,L7 STD,F02/19,F02/19,105,86.00,1,1,1,0
9747,2097,L7 STD,F02/20,F02/20,105,86.00,1,1,1,0
9747,2097,L7 STD,F02/21,F02/21,105,86.00,1,1,1,0
9747,2097,L7 STD,F02/23,F02/23,105,86.00,1,1,1,0
9747,2097,L7 STD,F02/25,F02/25,105,86.00,1,1,1,0
9747,2097,L7 STD,F02/26,F02/26,105,86.00,1,1,1,0
9747,2097,L7 STD,F02/27,F02/27,105,86.00,1,1,1,0
9747,2097,L7 STD,F02/28,F02/28,105,86.00,1,1,1,0
9747,2097,L7 STD,F02/29,F02/29,105,86.00,1,1,1,0
9747,2097,KAV.HOOK,F02/30,F02/30,148,0.00,1,1,1,0
9747,2097,KAV.HOOK,F02/33,F02/33,276,0.00,1,1,1,0
9748,2097,KAV.HOOK,F03/01,F03/01,254,0.00,1,1,1,0
9748,2097,KAV.HOOK,F03/02,F03/02,135,0.00,1,1,1,0
9748,2097,L7 STD,F03/03,F03/03,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/05,F03/05,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/06,F03/06,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/07,F03/07,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/08,F03/08,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/09,F03/09,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/10,F03/10,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/11,F03/11,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/12,F03/12,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/15,F03/15,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/16,F03/16,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/17,F03/17,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/18,F03/18,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/19,F03/19,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/20,F03/20,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/21,F03/21,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/23,F03/23,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/25,F03/25,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/26,F03/26,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/27,F03/27,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/28,F03/28,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/29,F03/29,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/30,F03/30,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/32,F03/32,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/33,F03/33,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/35,F03/35,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/36,F03/36,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/37,F03/37,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/38,F03/38,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/39,F03/39,105,86.00,1,1,1,0
9748,2097,L7 STD,F03/50,F03/50,105,86.00,1,1,1,0
9748,2097,KAVLING,F03/51,F03/51,105,0.00,1,1,1,0
9748,2097,KAV.HOOK,F03/52,F03/52,199,0.00,1,1,1,0
9748,2097,KAV.HOOK,F03/53,F03/53,127,0.00,1,1,1,0
9749,2097,KAV.HOOK,F05/01,F05/01,120,0.00,1,1,1,0
9749,2097,KAV.HOOK,F05/02,F05/02,249,0.00,1,1,1,0
9749,2097,L6 STD-15,F05/03,F05/03,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/05,F05/05,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/06,F05/06,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/07,F05/07,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/08,F05/08,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/09,F05/09,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/10,F05/10,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/11,F05/11,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/12,F05/12,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/15,F05/15,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/16,F05/16,90,63.00,1,1,1,0
9749,2097,L6 56,F05/17,F05/17,90,56.00,1,1,1,0
9749,2097,L6 STD-15,F05/18,F05/18,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/19,F05/19,90,63.00,1,1,1,0
9749,2097,L6 56,F05/20,F05/20,90,56.00,1,1,1,0
9749,2097,L6 STD-15,F05/21,F05/21,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/23,F05/23,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/25,F05/25,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/26,F05/26,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/27,F05/27,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/28,F05/28,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/29,F05/29,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/30,F05/30,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/32,F05/32,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/33,F05/33,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/35,F05/35,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/36,F05/36,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/37,F05/37,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/38,F05/38,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/39,F05/39,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/50,F05/50,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/51,F05/51,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/52,F05/52,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/53,F05/53,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/55,F05/55,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/56,F05/56,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/57,F05/57,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/58,F05/58,90,63.00,1,1,1,0
9749,2097,KAV.HOOK,F05/59,F05/59,155,0.00,1,1,1,0
9749,2097,L6 STD-15,F05/60,F05/60,90,63.00,1,1,1,0
9749,2097,L6 STD-15,F05/62,F05/62,90,56.00,1,1,1,0
9749,2097,L6 STD-15,F05/66,F05/66,90,63.00,1,1,1,0
9749,2097,L6 56,F05/68,F05/68,90,56.00,1,1,1,0
9749,2097,KAV.HOOK,F05/70,F05/70,132,0.00,1,1,1,0
9749,2097,L6 STD-92,F05/72,F05/72,92,63.00,1,1,1,0
9749,2097,L6 STD-92,F05/76,F05/76,92,63.00,1,1,1,0
9749,2097,L6 STD-92,F05/78,F05/78,92,63.00,1,1,1,0
9749,2097,L6 STD-92,F05/80,F05/80,92,63.00,1,1,1,0
9749,2097,L6 STD-92,F05/82,F05/82,92,63.00,1,1,1,0
9749,2097,L6 STD-92,F05/86,F05/86,92,63.00,1,1,1,0
9749,2097,L6 STD-92,F05/88,F05/88,92,63.00,1,1,1,0
9749,2097,L6 STD-92,F05/90,F05/90,92,63.00,1,1,1,0
9749,2097,L6 STD-92,F05/92,F05/92,92,63.00,1,1,1,0
9751,2097,KAV.HOOK,F06/01,F06/01,199,0.00,1,1,1,0
9751,2097,KAV.HOOK,F06/02,F06/02,120,0.00,1,1,1,0
9751,2097,L6 STD,F06/03,F06/03,72,63.00,1,1,1,0
9751,2097,L6 STD,F06/05,F06/05,72,63.00,1,1,1,0
9751,2097,L6 STD-15,F06/06,F06/06,90,63.00,1,1,1,0
9751,2097,L6 STD,F06/07,F06/07,72,63.00,1,1,1,0
9751,2097,L6 STD-15,F06/08,F06/08,90,63.00,1,1,1,0
9751,2097,L6 STD,F06/09,F06/09,72,63.00,1,1,1,0
9751,2097,L6 STD-15,F06/10,F06/10,90,63.00,1,1,1,0
9751,2097,L6 STD,F06/11,F06/11,72,63.00,1,1,1,0
9751,2097,L6 STD-15,F06/12,F06/12,90,63.00,1,1,1,0
9751,2097,L6 STD,F06/15,F06/15,72,63.00,1,1,1,0
9751,2097,L6 STD-15,F06/16,F06/16,90,63.00,1,1,1,0
9751,2097,L6 STD,F06/17,F06/17,72,63.00,1,1,1,0
9751,2097,L6 STD-15,F06/18,F06/18,90,63.00,1,1,1,0
9751,2097,L6 STD,F06/19,F06/19,72,63.00,1,1,1,0
9751,2097,L6 STD-15,F06/20,F06/20,90,63.00,1,1,1,0
9751,2097,L6 STD,F06/21,F06/21,72,63.00,1,1,1,0
9751,2097,L6 STD,F06/23,F06/23,72,63.00,1,1,1,0
9751,2097,L6 56,F06/25,F06/25,72,56.00,1,1,1,0
9751,2097,L6 STD-15,F06/26,F06/26,90,63.00,1,1,1,0
9751,2097,L6 56,F06/27,F06/27,72,56.00,1,1,1,0
9751,2097,L6 STD-15,F06/28,F06/28,90,63.00,1,1,1,0
9751,2097,L6 STD,F06/29,F06/29,72,63.00,1,1,1,0
9751,2097,L6 STD-15,F06/30,F06/30,90,63.00,1,1,1,0
9751,2097,L6 STD-15,F06/32,F06/32,90,63.00,1,1,1,0
9751,2097,L6 STD,F06/33,F06/33,72,63.00,1,1,1,0
9751,2097,L6 56,F06/35,F06/35,72,56.00,1,1,1,0
9751,2097,L6 STD-15,F06/36,F06/36,90,63.00,1,1,1,0
9751,2097,L6 STD,F06/37,F06/37,72,63.00,1,1,1,0
9751,2097,L6 STD-15,F06/38,F06/38,90,63.00,1,1,1,0
9751,2097,L6 STD,F06/39,F06/39,72,63.00,1,1,1,0
9751,2097,L6 STD-15,F06/50,F06/50,90,63.00,1,1,1,0
9751,2097,KAV.HOOK,F06/51,F06/51,154,0.00,1,1,1,0
9751,2097,L6 STD-15,F06/52,F06/52,90,63.00,1,1,1,0
9751,2097,KAVLING,f06/55,f06/55,1335,0.00,1,1,1,0
9751,2097,L6 STD-15,F06/56,F06/56,90,63.00,1,1,1,0
9751,2097,L6 STD-15,F06/58,F06/58,90,63.00,1,1,1,0
9751,2097,L6 56,F06/60,F06/60,90,56.00,1,1,1,0
9751,2097,L6 STD-15,F06/62,F06/62,90,63.00,1,1,1,0
9751,2097,L6 STD-15,F06/66,F06/66,90,63.00,1,1,1,0
9751,2097,L6 STD-15,F06/68,F06/68,90,63.00,1,1,1,0
9751,2097,KAV.HOOK,F06/70,F06/70,151,0.00,1,1,1,0
9753,2097,KAV.HOOK,F07/01,F07/01,106,0.00,1,1,1,0
9753,2097,KAV.HOOK,F07/02,F07/02,105,0.00,1,1,1,0
9753,2097,L6 STD-10,F07/03,F07/03,60,63.00,1,1,1,0
9753,2097,L6 56,F07/05,F07/05,60,56.00,1,1,1,0
9753,2097,L6 56,F07/06,F07/06,60,56.00,1,1,1,0
9753,2097,L6 STD-10,F07/07,F07/07,60,63.00,1,1,1,0
9753,2097,L6 56,F07/08,F07/08,60,56.00,1,1,1,0
9753,2097,L6 56,F07/09,F07/09,60,56.00,1,1,1,0
9753,2097,L6 56,F07/10,F07/10,60,56.00,1,1,1,0
9753,2097,L6 56,F07/11,F07/11,60,56.00,1,1,1,0
9753,2097,L6 STD-10,F07/12,F07/12,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/15,F07/15,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/16,F07/16,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/17,F07/17,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/18,F07/18,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/19,F07/19,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/20,F07/20,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/21,F07/21,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/23,F07/23,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/25,F07/25,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/26,F07/26,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/27,F07/27,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/28,F07/28,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/29,F07/29,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/30,F07/30,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/32,F07/32,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/33,F07/33,60,63.00,1,1,1,0
9753,2097,L6 56,F07/35,F07/35,60,56.00,1,1,1,0
9753,2097,L6 STD-10,F07/36,F07/36,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/37,F07/37,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/38,F07/38,60,63.00,1,1,1,0
9753,2097,KAV.HOOK,F07/39,F07/39,87,0.00,1,1,1,0
9753,2097,L6 STD-10,F07/50,F07/50,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/52,F07/52,60,63.00,1,1,1,0
9753,2097,L6 STD-10,F07/56,F07/56,60,63.00,1,1,1,0
9753,2097,L6 56,F07/58,F07/58,60,56.00,1,1,1,0
9753,2097,L6 56,F07/60,F07/60,60,56.00,1,1,1,0
9753,2097,L6 STD-10,F07/62,F07/62,60,63.00,1,1,1,0
9754,2097,KAV.HOOK,F08/01,F08/01,106,0.00,1,1,1,0
9754,2097,L6 STD-10,F08/02,F08/02,60,63.00,1,1,1,0
9754,2097,L6 56,F08/03,F08/03,60,56.00,1,1,1,0
9754,2097,L6 STD-10,F08/05,F08/05,60,63.00,1,1,1,0
9754,2097,L6 STD-10,F08/06,F08/06,60,63.00,1,1,1,0
9754,2097,L6 STD-10,F08/07,F08/07,60,63.00,1,1,1,0
9754,2097,L6 STD-10,F08/08,F08/08,60,63.00,1,1,1,0
9754,2097,L6 56,F08/09,F08/09,60,56.00,1,1,1,0
9754,2097,L6 STD-10,F08/10,F08/10,60,63.00,1,1,1,0
9754,2097,L6 STD-10,F08/11,F08/11,60,63.00,1,1,1,0
9754,2097,L6 STD-10,F08/12,F08/12,60,63.00,1,1,1,0
9754,2097,L6 STD-10,F08/15,F08/15,60,63.00,1,1,1,0
9754,2097,L6 STD-10,F08/16,F08/16,60,63.00,1,1,1,0
9754,2097,L6 STD-10,F08/17,F08/17,60,63.00,1,1,1,0
9754,2097,L6 STD-10,F08/18,F08/18,60,63.00,1,1,1,0
9754,2097,L6 STD-10,F08/19,F08/19,60,63.00,1,1,1,0
9754,2097,L6 STD-10,F08/20,F08/20,60,63.00,1,1,1,0
9754,2097,KAV.HOOK,F08/21,F08/21,87,0.00,1,1,1,0
15265,2097,KAV.HOOK,F09/01,F09/01,141,0.00,1,1,1,0
15265,2097,L7 BRT,F09/02,F09/02,84,86.00,1,1,1,0
15265,2097,L7 BRT,F09/03,F09/03,84,86.00,1,1,1,0
15265,2097,L7 BRT,F09/05,F09/05,84,86.00,1,1,1,0
15265,2097,L7 BRT,F09/06,F09/06,84,86.00,1,1,1,0
15265,2097,L7 BRT,F09/07,F09/07,84,86.00,1,1,1,0
15265,2097,L7 BRT,F09/08,F09/08,84,86.00,1,1,1,0
15265,2097,L7 BRT,F09/09,F09/09,84,86.00,1,1,1,0
15265,2097,L7 BRT,F09/10,F09/10,84,86.00,1,1,1,0
15265,2097,L7 BRT,F09/11,F09/11,84,86.00,1,1,1,0
15265,2097,L7 BRT,F09/12,F09/12,84,86.00,1,1,1,0
15265,2097,L7 BRT,F09/15,F09/15,84,86.00,1,1,1,0
15265,2097,L7 BRT,F09/16,F09/16,84,86.00,1,1,1,0
15265,2097,L6 56,F09/17,F09/17,72,56.00,1,1,1,0
15265,2097,L6 BRT,F09/18,F09/18,72,63.00,1,1,1,0
15265,2097,L6 BRT,F09/19,F09/19,72,63.00,1,1,1,0
15265,2097,L6 56 barat,F09/20,F09/20,72,56.00,1,1,1,0
15265,2097,L6 BRT,F09/21,F09/21,72,63.00,1,1,1,0
15265,2097,L6 BRT,F09/23,F09/23,72,63.00,1,1,1,0
15265,2097,L6 BRT,F09/25,F09/25,72,63.00,1,1,1,0
15265,2097,L6 BRT,F09/26,F09/26,72,63.00,1,1,1,0
15265,2097,L6 BRT,F09/27,F09/27,72,63.00,1,1,1,0
15265,2097,L6 BRT,F09/28,F09/28,72,63.00,1,1,1,0
15256,2097,KAV.HOOK,F10/01,F10/01,119,0.00,1,1,1,0
15256,2097,L7 BRT,F10/02,F10/02,84,86.00,1,1,1,0
15256,2097,L7 BRT,F10/03,F10/03,84,86.00,1,1,1,0
15256,2097,L7 BRT,F10/05,F10/05,84,86.00,1,1,1,0
15256,2097,KAV.HOOK,F10/06,F10/06,120,0.00,1,1,1,0
9766,2097,RUKO_SDT,FR01/01,FR01/01,67.5,197.00,1,1,1,0
9766,2097,RUKO_STD,FR01/02,FR01/02,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/03,FR01/03,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/05,FR01/05,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/06,FR01/06,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/07,FR01/07,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/08,FR01/08,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/09,FR01/09,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/10,FR01/10,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/11,FR01/11,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/12,FR01/12,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/15,FR01/15,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/16,FR01/16,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/17,FR01/17,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/18,FR01/18,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/19,FR01/19,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/20,FR01/20,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/21,FR01/21,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/23,FR01/23,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/25,FR01/25,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/26,FR01/26,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/27,FR01/27,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/28,FR01/28,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/29,FR01/29,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/30,FR01/30,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/32,FR01/32,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/33,FR01/33,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/35,FR01/35,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/36,FR01/36,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/37,FR01/37,67.5,131.00,1,1,1,0
9766,2097,RUKO_STD,FR01/38,FR01/38,67.5,131.00,1,1,1,0
9766,2097,RUKO_SDT,FR01/39,FR01/39,67.5,197.00,1,1,1,0
10799,2097,RUKO_SDT,FR02/01,FR02/01,82.5,197.00,1,1,1,0
10799,2097,RUKO_STD,FR02/02,FR02/02,67.5,131.00,1,1,1,0
10799,2097,RUKO_STD,FR02/03,FR02/03,67.5,131.00,1,1,1,0
10799,2097,RUKO_STD,FR02/05,FR02/05,67.5,131.00,1,1,1,0
10799,2097,RUKO_STD,FR02/06,FR02/06,67.5,131.00,1,1,1,0
10799,2097,RUKO_STD,FR02/07,FR02/07,67.5,131.00,1,1,1,0
10799,2097,RUKO_STD,FR02/08,FR02/08,67.5,131.00,1,1,1,0
10799,2097,RUKO_STD,FR02/09,FR02/09,67.5,131.00,1,1,1,0
10799,2097,RUKO_STD,FR02/10,FR02/10,67.5,131.00,1,1,1,0
10799,2097,RUKO_STD,FR02/11,FR02/11,67.5,131.00,1,1,1,0
10799,2097,RUKO_STD,FR02/12,FR02/12,67.5,131.00,1,1,1,0
10799,2097,RUKO_SDT,FR02/15,FR02/15,82.5,197.00,1,1,1,0
15264,2097,RUKO_SDT_82.5,FR03/01,FR03/01,82.5,197.00,1,1,1,0
15264,2097,RUKO_STD_197,FR03/02,FR03/02,67.5,197.00,1,1,1,0
15264,2097,RUKO_STD_197,FR03/03,FR03/03,67.5,197.00,1,1,1,0
15264,2097,RUKO_STD,FR03/05,FR03/05,67.5,131.00,1,1,1,0
15264,2097,RUKO_STD,FR03/06,FR03/06,67.5,131.00,1,1,1,0
15264,2097,RUKO_STD,FR03/07,FR03/07,67.5,131.00,1,1,1,0
15264,2097,RUKO_STD,FR03/08,FR03/08,67.5,131.00,1,1,1,0
15264,2097,RUKO_STD,FR03/09,FR03/09,67.5,131.00,1,1,1,0
15264,2097,RUKO_STD_197,FR03/10,FR03/10,67.5,197.00,1,1,1,0
15264,2097,RUKO_STD_197,FR03/11,FR03/11,67.5,197.00,1,1,1,0
15264,2097,RUKO_STD_197,FR03/12,FR03/12,67.5,197.00,1,1,1,0
15264,2097,RUKO_STD_197,FR03/15,FR03/15,67.5,197.00,1,1,1,0
15264,2097,RUKO_STD,FR03/16,FR03/16,67.5,131.00,1,1,1,0
15264,2097,RUKO_STD,FR03/17,FR03/17,67.5,131.00,1,1,1,0
15264,2097,RUKO_STD,FR03/18,FR03/18,67.5,131.00,1,1,1,0
